"","Pond","Date","Time_hydro","Depth_m","CharacteristicID","ResultValue"
"1293","66",1999-04-20,"11:04:08",-0.1,"Sal_ppt",3.9
"1294","66",1999-04-20,"11:04:08",-0.1,"DO_sat",NA
"1295","66",1999-04-20,"11:04:08",-0.1,"Redox_mV",364
"1296","66",1999-05-13,"11:09:27",0,"Temp_degC",8.91
"1297","66",1999-05-13,"11:09:27",0,"DO_mg.L",11.14
"1298","66",1999-05-13,"11:09:27",0,"SPC_mS.cm",28.6
"1299","66",1999-05-13,"11:09:27",0,"pH_hydro",8.64
"1300","66",1999-05-13,"11:09:27",0,"Sal_ppt",9.1
"1301","66",1999-05-13,"11:09:27",0,"DO_sat",NA
"1302","66",1999-05-13,"11:09:27",0,"Redox_mV",161
"1303","66",1999-05-13,"11:10:00",-0.1,"Temp_degC",8.92
"1304","66",1999-05-13,"11:10:00",-0.1,"DO_mg.L",11.34
"1305","66",1999-05-13,"11:10:00",-0.1,"SPC_mS.cm",28.6
"1306","66",1999-05-13,"11:10:00",-0.1,"pH_hydro",8.64
"1307","66",1999-05-13,"11:10:00",-0.1,"Sal_ppt",9.2
"1308","66",1999-05-13,"11:10:00",-0.1,"DO_sat",NA
"1309","66",1999-05-13,"11:10:00",-0.1,"Redox_mV",168
"1310","66",1999-06-17,"08:52:25",0,"Temp_degC",18.73
"1311","66",1999-06-17,"08:52:25",0,"DO_mg.L",8.31
"1312","66",1999-06-17,"08:52:25",0,"SPC_mS.cm",30.4
"1313","66",1999-06-17,"08:52:25",0,"pH_hydro",8.84
"1314","66",1999-06-17,"08:52:25",0,"Sal_ppt",9.9
"1315","66",1999-06-17,"08:52:25",0,"DO_sat",NA
"1316","66",1999-06-17,"08:52:25",0,"Redox_mV",295
"1317","66",1999-06-17,"08:53:16",-0.1,"Temp_degC",18.8
"1318","66",1999-06-17,"08:53:16",-0.1,"DO_mg.L",8.33
"1319","66",1999-06-17,"08:53:16",-0.1,"SPC_mS.cm",30.9
"1320","66",1999-06-17,"08:53:16",-0.1,"pH_hydro",8.88
"1321","66",1999-06-17,"08:53:16",-0.1,"Sal_ppt",11.2
"1322","66",1999-06-17,"08:53:16",-0.1,"DO_sat",NA
"1323","66",1999-06-17,"08:53:16",-0.1,"Redox_mV",314
"1324","66",1999-07-13,"12:39:18",0,"Temp_degC",24.49
"1325","66",1999-07-13,"12:39:18",0,"DO_mg.L",9.07
"1326","66",1999-07-13,"12:39:18",0,"SPC_mS.cm",28
"1327","66",1999-07-13,"12:39:18",0,"pH_hydro",10.64
"1328","66",1999-07-13,"12:39:18",0,"Sal_ppt",17.2
"1329","66",1999-07-13,"12:39:18",0,"DO_sat",NA
"1330","66",1999-07-13,"12:39:18",0,"Redox_mV",261
"1331","66",1999-07-13,"12:40:37",-0.2,"Temp_degC",24.53
"1332","66",1999-07-13,"12:40:37",-0.2,"DO_mg.L",9.16
"1333","66",1999-07-13,"12:40:37",-0.2,"SPC_mS.cm",27.8
"1334","66",1999-07-13,"12:40:37",-0.2,"pH_hydro",10.65
"1335","66",1999-07-13,"12:40:37",-0.2,"Sal_ppt",17.1
"1336","66",1999-07-13,"12:40:37",-0.2,"DO_sat",NA
"1337","66",1999-07-13,"12:40:37",-0.2,"Redox_mV",258
"1338","66",1999-08-10,"15:18:23",0,"Temp_degC",20.7
"1339","66",1999-08-10,"15:18:23",0,"DO_mg.L",9.04
"1340","66",1999-08-10,"15:18:23",0,"SPC_mS.cm",10.58
"1341","66",1999-08-10,"15:18:23",0,"pH_hydro",10.02
"1342","66",1999-08-10,"15:18:23",0,"Sal_ppt",6
"1343","66",1999-08-10,"15:18:23",0,"DO_sat",NA
"1344","66",1999-08-10,"15:18:23",0,"Redox_mV",246
"1345","66",1999-08-10,"15:19:23",-0.2,"Temp_degC",20.77
"1346","66",1999-08-10,"15:19:23",-0.2,"DO_mg.L",10.1
"1347","66",1999-08-10,"15:19:23",-0.2,"SPC_mS.cm",30.6
"1348","66",1999-08-10,"15:19:23",-0.2,"pH_hydro",10
"1349","66",1999-08-10,"15:19:23",-0.2,"Sal_ppt",19
"1350","66",1999-08-10,"15:19:23",-0.2,"DO_sat",NA
"1351","66",1999-08-10,"15:19:23",-0.2,"Redox_mV",246
"1352","66",1999-09-10,"11:49:28",0,"Temp_degC",13.77
"1353","66",1999-09-10,"11:49:28",0,"DO_mg.L",15.98
"1354","66",1999-09-10,"11:49:28",0,"SPC_mS.cm",36.7
"1355","66",1999-09-10,"11:49:28",0,"pH_hydro",9.9
"1356","66",1999-09-10,"11:49:28",0,"Sal_ppt",23.2
"1357","66",1999-09-10,"11:49:28",0,"DO_sat",NA
"1358","66",1999-09-10,"11:49:28",0,"Redox_mV",217
"1359","66",1999-09-10,"11:50:11",-0.1,"Temp_degC",13.79
"1360","66",1999-09-10,"11:50:11",-0.1,"DO_mg.L",15.81
"1361","66",1999-09-10,"11:50:11",-0.1,"SPC_mS.cm",37.7
"1362","66",1999-09-10,"11:50:11",-0.1,"pH_hydro",9.92
"1363","66",1999-09-10,"11:50:11",-0.1,"Sal_ppt",23.9
"1364","66",1999-09-10,"11:50:11",-0.1,"DO_sat",NA
"1365","66",1999-09-10,"11:50:11",-0.1,"Redox_mV",205
"1366","66",1999-10-13,"14:56:22",-0.1,"Temp_degC",5.98
"1367","66",1999-10-13,"14:56:22",-0.1,"DO_mg.L",14.7
"1368","66",1999-10-13,"14:56:22",-0.1,"SPC_mS.cm",44.2
"1369","66",1999-10-13,"14:56:22",-0.1,"pH_hydro",9
"1370","66",1999-10-13,"14:56:22",-0.1,"Sal_ppt",28.6
"1371","66",1999-10-13,"14:56:22",-0.1,"DO_sat",NA
"1372","66",1999-10-13,"14:56:22",-0.1,"Redox_mV",337
"1373","67",1999-04-20,"10:55:18",-0.1,"Temp_degC",8.29
"1374","67",1999-04-20,"10:55:18",-0.1,"DO_mg.L",8.61
"1375","67",1999-04-20,"10:55:18",-0.1,"SPC_mS.cm",4.37
"1376","67",1999-04-20,"10:55:18",-0.1,"pH_hydro",8.08
"1377","67",1999-04-20,"10:55:18",-0.1,"Sal_ppt",2.4
"1378","67",1999-04-20,"10:55:18",-0.1,"DO_sat",NA
"1379","67",1999-04-20,"10:55:18",-0.1,"Redox_mV",312
"1380","67",1999-05-13,"11:41:54",0,"Temp_degC",9.96
"1381","67",1999-05-13,"11:41:54",0,"DO_mg.L",10.74
"1382","67",1999-05-13,"11:41:54",0,"SPC_mS.cm",5.49
"1383","67",1999-05-13,"11:41:54",0,"pH_hydro",8.31
"1384","67",1999-05-13,"11:41:54",0,"Sal_ppt",3
"1385","67",1999-05-13,"11:41:54",0,"DO_sat",NA
"1386","67",1999-05-13,"11:41:54",0,"Redox_mV",99
"1387","67",1999-05-13,"11:42:52",-0.2,"Temp_degC",10.02
"1388","67",1999-05-13,"11:42:52",-0.2,"DO_mg.L",10.65
"1389","67",1999-05-13,"11:42:52",-0.2,"SPC_mS.cm",5.49
"1390","67",1999-05-13,"11:42:52",-0.2,"pH_hydro",8.32
"1391","67",1999-05-13,"11:42:52",-0.2,"Sal_ppt",3
"1392","67",1999-05-13,"11:42:52",-0.2,"DO_sat",NA
"1393","67",1999-05-13,"11:42:52",-0.2,"Redox_mV",126
"1394","67",1999-06-17,"09:25:45",0,"Temp_degC",19.39
"1395","67",1999-06-17,"09:25:45",0,"DO_mg.L",11.62
"1396","67",1999-06-17,"09:25:45",0,"SPC_mS.cm",6.1
"1397","67",1999-06-17,"09:25:45",0,"pH_hydro",9.36
"1398","67",1999-06-17,"09:25:45",0,"Sal_ppt",3
"1399","67",1999-06-17,"09:25:45",0,"DO_sat",NA
"1400","67",1999-06-17,"09:25:45",0,"Redox_mV",236
"1401","67",1999-06-17,"09:22:71",-0.3,"Temp_degC",19.39
"1402","67",1999-06-17,"09:22:71",-0.3,"DO_mg.L",11.48
"1403","67",1999-06-17,"09:22:71",-0.3,"SPC_mS.cm",6.13
"1404","67",1999-06-17,"09:22:71",-0.3,"pH_hydro",9.38
"1405","67",1999-06-17,"09:22:71",-0.3,"Sal_ppt",3
"1406","67",1999-06-17,"09:22:71",-0.3,"DO_sat",NA
"1407","67",1999-06-17,"09:22:71",-0.3,"Redox_mV",198
"1408","67",1999-07-13,"12:58:59",0,"Temp_degC",23.81
"1409","67",1999-07-13,"12:58:59",0,"DO_mg.L",9.39
"1410","67",1999-07-13,"12:58:59",0,"SPC_mS.cm",5.96
"1411","67",1999-07-13,"12:58:59",0,"pH_hydro",10.68
"1412","67",1999-07-13,"12:58:59",0,"Sal_ppt",3.3
"1413","67",1999-07-13,"12:58:59",0,"DO_sat",NA
"1414","67",1999-07-13,"12:58:59",0,"Redox_mV",161
"1415","67",1999-07-13,"13:00:01",-0.3,"Temp_degC",23.85
"1416","67",1999-07-13,"13:00:01",-0.3,"DO_mg.L",9.35
"1417","67",1999-07-13,"13:00:01",-0.3,"SPC_mS.cm",6.07
"1418","67",1999-07-13,"13:00:01",-0.3,"pH_hydro",10.7
"1419","67",1999-07-13,"13:00:01",-0.3,"Sal_ppt",3.4
"1420","67",1999-07-13,"13:00:01",-0.3,"DO_sat",NA
"1421","67",1999-07-13,"13:00:01",-0.3,"Redox_mV",149
"1422","67",1999-08-11,"10:38:19",0,"Temp_degC",17.9
"1423","67",1999-08-11,"10:38:19",0,"DO_mg.L",9.28
"1424","67",1999-08-11,"10:38:19",0,"SPC_mS.cm",6.74
"1425","67",1999-08-11,"10:38:19",0,"pH_hydro",9.79
"1426","67",1999-08-11,"10:38:19",0,"Sal_ppt",3.7
"1427","67",1999-08-11,"10:38:19",0,"DO_sat",NA
"1428","67",1999-08-11,"10:38:19",0,"Redox_mV",228
"1429","67",1999-08-11,"10:39:43",-0.3,"Temp_degC",17.86
"1430","67",1999-08-11,"10:39:43",-0.3,"DO_mg.L",8.99
"1431","67",1999-08-11,"10:39:43",-0.3,"SPC_mS.cm",6.73
"1432","67",1999-08-11,"10:39:43",-0.3,"pH_hydro",9.82
"1433","67",1999-08-11,"10:39:43",-0.3,"Sal_ppt",3.7
"1434","67",1999-08-11,"10:39:43",-0.3,"DO_sat",NA
"1435","67",1999-08-11,"10:39:43",-0.3,"Redox_mV",195
"1436","67",1999-09-10,"11:35:36",0,"Temp_degC",13.64
"1437","67",1999-09-10,"11:35:36",0,"DO_mg.L",14.3
"1438","67",1999-09-10,"11:35:36",0,"SPC_mS.cm",7.54
"1439","67",1999-09-10,"11:35:36",0,"pH_hydro",9.53
"1440","67",1999-09-10,"11:35:36",0,"Sal_ppt",4.2
"1441","67",1999-09-10,"11:35:36",0,"DO_sat",NA
"1442","67",1999-09-10,"11:35:36",0,"Redox_mV",245
"1443","67",1999-09-10,"11:36:28",-0.3,"Temp_degC",13.62
"1444","67",1999-09-10,"11:36:28",-0.3,"DO_mg.L",14.36
"1445","67",1999-09-10,"11:36:28",-0.3,"SPC_mS.cm",7.46
"1446","67",1999-09-10,"11:36:28",-0.3,"pH_hydro",9.56
"1447","67",1999-09-10,"11:36:28",-0.3,"Sal_ppt",4.2
"1448","67",1999-09-10,"11:36:28",-0.3,"DO_sat",NA
"1449","67",1999-09-10,"11:36:28",-0.3,"Redox_mV",237
"1450","67",1999-10-13,"14:44:02",0,"Temp_degC",6.39
"1451","67",1999-10-13,"14:44:02",0,"DO_mg.L",16.2
"1452","67",1999-10-13,"14:44:02",0,"SPC_mS.cm",0.073
"1453","67",1999-10-13,"14:44:02",0,"pH_hydro",8.71
"1454","67",1999-10-13,"14:44:02",0,"Sal_ppt",0
"1455","67",1999-10-13,"14:44:02",0,"DO_sat",NA
"1456","67",1999-10-13,"14:44:02",0,"Redox_mV",368
"1457","67",1999-10-13,"14:45:30",-0.2,"Temp_degC",4.23
"1458","67",1999-10-13,"14:45:30",-0.2,"DO_mg.L",16.04
"1459","67",1999-10-13,"14:45:30",-0.2,"SPC_mS.cm",8.41
"1460","67",1999-10-13,"14:45:30",-0.2,"pH_hydro",8.8
"1461","67",1999-10-13,"14:45:30",-0.2,"Sal_ppt",4.7
"1462","67",1999-10-13,"14:45:30",-0.2,"DO_sat",NA
"1463","67",1999-10-13,"14:45:30",-0.2,"Redox_mV",347
"1464","90",1999-04-20,"11:25:51",0,"Temp_degC",9
"1465","90",1999-04-20,"11:25:51",0,"DO_mg.L",10.96
"1466","90",1999-04-20,"11:25:51",0,"SPC_mS.cm",3.51
"1467","90",1999-04-20,"11:25:51",0,"pH_hydro",8.16
"1468","90",1999-04-20,"11:25:51",0,"Sal_ppt",1.9
"1469","90",1999-04-20,"11:25:51",0,"DO_sat",NA
"1470","90",1999-04-20,"11:25:51",0,"Redox_mV",367
"1471","90",1999-04-20,"11:26:21",-0.3,"Temp_degC",9.01
"1472","90",1999-04-20,"11:26:21",-0.3,"DO_mg.L",10.73
"1473","90",1999-04-20,"11:26:21",-0.3,"SPC_mS.cm",3.52
"1474","90",1999-04-20,"11:26:21",-0.3,"pH_hydro",8.15
"1475","90",1999-04-20,"11:26:21",-0.3,"Sal_ppt",1.9
"1476","90",1999-04-20,"11:26:21",-0.3,"DO_sat",NA
"1477","90",1999-04-20,"11:26:21",-0.3,"Redox_mV",368
"1478","90",1999-05-13,"10:37:04",0,"Temp_degC",7.64
"1479","90",1999-05-13,"10:37:04",0,"DO_mg.L",9.1
"1480","90",1999-05-13,"10:37:04",0,"SPC_mS.cm",4.82
"1481","90",1999-05-13,"10:37:04",0,"pH_hydro",8.63
"1482","90",1999-05-13,"10:37:04",0,"Sal_ppt",2.6
"1483","90",1999-05-13,"10:37:04",0,"DO_sat",NA
"1484","90",1999-05-13,"10:37:04",0,"Redox_mV",294
"1485","90",1999-05-13,"10:38:06",-0.4,"Temp_degC",7.63
"1486","90",1999-05-13,"10:38:06",-0.4,"DO_mg.L",6.7
"1487","90",1999-05-13,"10:38:06",-0.4,"SPC_mS.cm",4.82
"1488","90",1999-05-13,"10:38:06",-0.4,"pH_hydro",8.64
"1489","90",1999-05-13,"10:38:06",-0.4,"Sal_ppt",2.6
"1490","90",1999-05-13,"10:38:06",-0.4,"DO_sat",NA
"1491","90",1999-05-13,"10:38:06",-0.4,"Redox_mV",283
"1492","90",1999-06-16,"13:10:46",0,"Temp_degC",22.31
"1493","90",1999-06-16,"13:10:46",0,"DO_mg.L",13.16
"1494","90",1999-06-16,"13:10:46",0,"SPC_mS.cm",5.24
"1495","90",1999-06-16,"13:10:46",0,"pH_hydro",9.07
"1496","90",1999-06-16,"13:10:46",0,"Sal_ppt",2.7
"1497","90",1999-06-16,"13:10:46",0,"DO_sat",NA
"1498","90",1999-06-16,"13:10:46",0,"Redox_mV",236
"1499","90",1999-06-16,"13:12:45",-0.4,"Temp_degC",20.35
"1500","90",1999-06-16,"13:12:45",-0.4,"DO_mg.L",10.9
"1501","90",1999-06-16,"13:12:45",-0.4,"SPC_mS.cm",5.3
"1502","90",1999-06-16,"13:12:45",-0.4,"pH_hydro",9
"1503","90",1999-06-16,"13:12:45",-0.4,"Sal_ppt",2.7
"1504","90",1999-06-16,"13:12:45",-0.4,"DO_sat",NA
"1505","90",1999-06-16,"13:12:45",-0.4,"Redox_mV",144
"1506","90",1999-07-13,"15:21:35",0,"Temp_degC",24.82
"1507","90",1999-07-13,"15:21:35",0,"DO_mg.L",10.13
"1508","90",1999-07-13,"15:21:35",0,"SPC_mS.cm",5.13
"1509","90",1999-07-13,"15:21:35",0,"pH_hydro",10.15
"1510","90",1999-07-13,"15:21:35",0,"Sal_ppt",2.8
"1511","90",1999-07-13,"15:21:35",0,"DO_sat",NA
"1512","90",1999-07-13,"15:21:35",0,"Redox_mV",190
"1513","90",1999-07-13,"15:22:53",-0.5,"Temp_degC",24.67
"1514","90",1999-07-13,"15:22:53",-0.5,"DO_mg.L",10
"1515","90",1999-07-13,"15:22:53",-0.5,"SPC_mS.cm",5.13
"1516","90",1999-07-13,"15:22:53",-0.5,"pH_hydro",10.16
"1517","90",1999-07-13,"15:22:53",-0.5,"Sal_ppt",2.8
"1518","90",1999-07-13,"15:22:53",-0.5,"DO_sat",NA
"1519","90",1999-07-13,"15:22:53",-0.5,"Redox_mV",167
"1520","90",1999-08-11,"14:46:38",0,"Temp_degC",20.55
"1521","90",1999-08-11,"14:46:38",0,"DO_mg.L",12.79
"1522","90",1999-08-11,"14:46:38",0,"SPC_mS.cm",5.78
"1523","90",1999-08-11,"14:46:38",0,"pH_hydro",9.09
"1524","90",1999-08-11,"14:46:38",0,"Sal_ppt",3.2
"1525","90",1999-08-11,"14:46:38",0,"DO_sat",NA
"1526","90",1999-08-11,"14:46:38",0,"Redox_mV",402
"1527","90",1999-08-11,"14:48:03",-0.4,"Temp_degC",20.58
"1528","90",1999-08-11,"14:48:03",-0.4,"DO_mg.L",12.88
"1529","90",1999-08-11,"14:48:03",-0.4,"SPC_mS.cm",5.76
"1530","90",1999-08-11,"14:48:03",-0.4,"pH_hydro",9.1
"1531","90",1999-08-11,"14:48:03",-0.4,"Sal_ppt",3.2
"1532","90",1999-08-11,"14:48:03",-0.4,"DO_sat",NA
"1533","90",1999-08-11,"14:48:03",-0.4,"Redox_mV",390
"1534","90",1999-09-10,"12:32:38",0,"Temp_degC",14.76
"1535","90",1999-09-10,"12:32:38",0,"DO_mg.L",14.13
"1536","90",1999-09-10,"12:32:38",0,"SPC_mS.cm",6.11
"1537","90",1999-09-10,"12:32:38",0,"pH_hydro",8.77
"1538","90",1999-09-10,"12:32:38",0,"Sal_ppt",3.4
"1539","90",1999-09-10,"12:32:38",0,"DO_sat",NA
"1540","90",1999-09-10,"12:32:38",0,"Redox_mV",258
"1541","90",1999-10-13,"13:46:18",0,"Temp_degC",4.04
"1542","90",1999-10-13,"13:46:18",0,"DO_mg.L",14.65
"1543","90",1999-10-13,"13:46:18",0,"SPC_mS.cm",7.26
"1544","90",1999-10-13,"13:46:18",0,"pH_hydro",7.67
"1545","90",1999-10-13,"13:46:18",0,"Sal_ppt",4
"1546","90",1999-10-13,"13:46:18",0,"DO_sat",NA
"1547","90",1999-10-13,"13:46:18",0,"Redox_mV",436
"1548","90",1999-10-13,"13:47:28",-0.4,"Temp_degC",4.04
"1549","90",1999-10-13,"13:47:28",-0.4,"DO_mg.L",13.01
"1550","90",1999-10-13,"13:47:28",-0.4,"SPC_mS.cm",7.27
"1551","90",1999-10-13,"13:47:28",-0.4,"pH_hydro",7.75
"1552","90",1999-10-13,"13:47:28",-0.4,"Sal_ppt",4.1
"1553","90",1999-10-13,"13:47:28",-0.4,"DO_sat",NA
"1554","90",1999-10-13,"13:47:28",-0.4,"Redox_mV",434
"1555","4857",1999-04-20,"10:27:26",0,"Temp_degC",8.73
"1556","4857",1999-04-20,"10:27:26",0,"DO_mg.L",11.84
"1557","4857",1999-04-20,"10:27:26",0,"SPC_mS.cm",0.65
"1558","4857",1999-04-20,"10:27:26",0,"pH_hydro",8.79
"1559","4857",1999-04-20,"10:27:26",0,"Sal_ppt",0.3
"1560","4857",1999-04-20,"10:27:26",0,"DO_sat",NA
"1561","4857",1999-04-20,"10:27:26",0,"Redox_mV",437
"1562","4857",1999-04-20,"10:28:01",-0.1,"Temp_degC",8.72
"1563","4857",1999-04-20,"10:28:01",-0.1,"DO_mg.L",11.61
"1564","4857",1999-04-20,"10:28:01",-0.1,"SPC_mS.cm",0.649
"1565","4857",1999-04-20,"10:28:01",-0.1,"pH_hydro",8.78
"1566","4857",1999-04-20,"10:28:01",-0.1,"Sal_ppt",0.3
"1567","4857",1999-04-20,"10:28:01",-0.1,"DO_sat",NA
"1568","4857",1999-04-20,"10:28:01",-0.1,"Redox_mV",436
"1569","4857",1999-05-13,"12:56:13",0,"Temp_degC",8.43
"1570","4857",1999-05-13,"12:56:13",0,"DO_mg.L",12.05
"1571","4857",1999-05-13,"12:56:13",0,"SPC_mS.cm",0.805
"1572","4857",1999-05-13,"12:56:13",0,"pH_hydro",8.48
"1573","4857",1999-05-13,"12:56:13",0,"Sal_ppt",0.4
"1574","4857",1999-05-13,"12:56:13",0,"DO_sat",NA
"1575","4857",1999-05-13,"12:56:13",0,"Redox_mV",258
"1576","4857",1999-05-13,"12:57:19",-0.1,"Temp_degC",8.42
"1577","4857",1999-05-13,"12:57:19",-0.1,"DO_mg.L",12.14
"1578","4857",1999-05-13,"12:57:19",-0.1,"SPC_mS.cm",0.807
"1579","4857",1999-05-13,"12:57:19",-0.1,"pH_hydro",8.45
"1580","4857",1999-05-13,"12:57:19",-0.1,"Sal_ppt",0.4
"1581","4857",1999-05-13,"12:57:19",-0.1,"DO_sat",NA
"1582","4857",1999-05-13,"12:57:19",-0.1,"Redox_mV",258
"1583","4857",1999-06-16,"11:45:10",0,"Temp_degC",21.79
"1584","4857",1999-06-16,"11:45:10",0,"DO_mg.L",14.89
"1585","4857",1999-06-16,"11:45:10",0,"SPC_mS.cm",0.994
"1586","4857",1999-06-16,"11:45:10",0,"pH_hydro",8.83
"1587","4857",1999-06-16,"11:45:10",0,"Sal_ppt",0.4
"1588","4857",1999-06-16,"11:45:10",0,"DO_sat",NA
"1589","4857",1999-06-16,"11:45:10",0,"Redox_mV",408
"1590","4857",1999-06-16,"11:47:52",-0.1,"Temp_degC",20.97
"1591","4857",1999-06-16,"11:47:52",-0.1,"DO_mg.L",14.33
"1592","4857",1999-06-16,"11:47:52",-0.1,"SPC_mS.cm",1.006
"1593","4857",1999-06-16,"11:47:52",-0.1,"pH_hydro",8.81
"1594","4857",1999-06-16,"11:47:52",-0.1,"Sal_ppt",0.4
"1595","4857",1999-06-16,"11:47:52",-0.1,"DO_sat",NA
"1596","4857",1999-06-16,"11:47:52",-0.1,"Redox_mV",405
"1597","4857",1999-07-13,"13:50:17",0,"Temp_degC",25.02
"1598","4857",1999-07-13,"13:50:17",0,"DO_mg.L",11.43
"1599","4857",1999-07-13,"13:50:17",0,"SPC_mS.cm",0.857
"1600","4857",1999-07-13,"13:50:17",0,"pH_hydro",11.1
"1601","4857",1999-07-13,"13:50:17",0,"Sal_ppt",0.4
"1602","4857",1999-07-13,"13:50:17",0,"DO_sat",NA
"1603","4857",1999-07-13,"13:50:17",0,"Redox_mV",236
"1604","4857",1999-07-13,"13:51:57",-0.2,"Temp_degC",23.62
"1605","4857",1999-07-13,"13:51:57",-0.2,"DO_mg.L",13.27
"1606","4857",1999-07-13,"13:51:57",-0.2,"SPC_mS.cm",0.893
"1607","4857",1999-07-13,"13:51:57",-0.2,"pH_hydro",11.11
"1608","4857",1999-07-13,"13:51:57",-0.2,"Sal_ppt",0.5
"1609","4857",1999-07-13,"13:51:57",-0.2,"DO_sat",NA
"1610","4857",1999-07-13,"13:51:57",-0.2,"Redox_mV",231
"1611","4857",1999-08-11,"10:52:25",0,"Temp_degC",18.87
"1612","4857",1999-08-11,"10:52:25",0,"DO_mg.L",15.19
"1613","4857",1999-08-11,"10:52:25",0,"SPC_mS.cm",0.94
"1614","4857",1999-08-11,"10:52:25",0,"pH_hydro",10.2
"1615","4857",1999-08-11,"10:52:25",0,"Sal_ppt",0.5
"1616","4857",1999-08-11,"10:52:25",0,"DO_sat",NA
"1617","4857",1999-08-11,"10:52:25",0,"Redox_mV",225
"1618","4857",1999-08-11,"10:53:18",-0.1,"Temp_degC",17.85
"1619","4857",1999-08-11,"10:53:18",-0.1,"DO_mg.L",12.95
"1620","4857",1999-08-11,"10:53:18",-0.1,"SPC_mS.cm",0.96
"1621","4857",1999-08-11,"10:53:18",-0.1,"pH_hydro",10.18
"1622","4857",1999-08-11,"10:53:18",-0.1,"Sal_ppt",0.5
"1623","4857",1999-08-11,"10:53:18",-0.1,"DO_sat",NA
"1624","4857",1999-08-11,"10:53:18",-0.1,"Redox_mV",225
"1625","4857",1999-09-10,"11:03:11",0,"Temp_degC",12.31
"1626","4857",1999-09-10,"11:03:11",0,"DO_mg.L",12.47
"1627","4857",1999-09-10,"11:03:11",0,"SPC_mS.cm",1.019
"1628","4857",1999-09-10,"11:03:11",0,"pH_hydro",9.92
"1629","4857",1999-09-10,"11:03:11",0,"Sal_ppt",0.5
"1630","4857",1999-09-10,"11:03:11",0,"DO_sat",NA
"1631","4857",1999-09-10,"11:03:11",0,"Redox_mV",253
"1632","4857",1999-09-10,"11:04:07",-0.1,"Temp_degC",11.68
"1633","4857",1999-09-10,"11:04:07",-0.1,"DO_mg.L",12.06
"1634","4857",1999-09-10,"11:04:07",-0.1,"SPC_mS.cm",1.02
"1635","4857",1999-09-10,"11:04:07",-0.1,"pH_hydro",9.94
"1636","4857",1999-09-10,"11:04:07",-0.1,"Sal_ppt",0.5
"1637","4857",1999-09-10,"11:04:07",-0.1,"DO_sat",NA
"1638","4857",1999-09-10,"11:04:07",-0.1,"Redox_mV",253
"1639","4857",1999-10-13,"14:30:37",0,"Temp_degC",6.97
"1640","4857",1999-10-13,"14:30:37",0,"DO_mg.L",18.84
"1641","4857",1999-10-13,"14:30:37",0,"SPC_mS.cm",1.093
"1642","4857",1999-10-13,"14:30:37",0,"pH_hydro",9.4
"1643","4857",1999-10-13,"14:30:37",0,"Sal_ppt",0.6
"1644","4857",1999-10-13,"14:30:37",0,"DO_sat",NA
"1645","4857",1999-10-13,"14:30:37",0,"Redox_mV",361
"1646","5338",1999-04-20,"11:36:44",0,"Temp_degC",9.18
"1647","5338",1999-04-20,"11:36:44",0,"DO_mg.L",14.71
"1648","5338",1999-04-20,"11:36:44",0,"SPC_mS.cm",20.01
"1649","5338",1999-04-20,"11:36:44",0,"pH_hydro",8.91
"1650","5338",1999-04-20,"11:36:44",0,"Sal_ppt",9.5
"1651","5338",1999-04-20,"11:36:44",0,"DO_sat",NA
"1652","5338",1999-04-20,"11:36:44",0,"Redox_mV",378
"1653","5338",1999-04-20,"11:37:17",-0.3,"Temp_degC",9.18
"1654","5338",1999-04-20,"11:37:17",-0.3,"DO_mg.L",15
"1655","5338",1999-04-20,"11:37:17",-0.3,"SPC_mS.cm",20
"1656","5338",1999-04-20,"11:37:17",-0.3,"pH_hydro",8.94
"1657","5338",1999-04-20,"11:37:17",-0.3,"Sal_ppt",9.71
"1658","5338",1999-04-20,"11:37:17",-0.3,"DO_sat",NA
"1659","5338",1999-04-20,"11:37:17",-0.3,"Redox_mV",377
"1660","5338",1999-05-13,"10:55:24",0,"Temp_degC",7.67
"1661","5338",1999-05-13,"10:55:24",0,"DO_mg.L",10.86
"1662","5338",1999-05-13,"10:55:24",0,"SPC_mS.cm",24.1
"1663","5338",1999-05-13,"10:55:24",0,"pH_hydro",8.72
"1664","5338",1999-05-13,"10:55:24",0,"Sal_ppt",9.2
"1665","5338",1999-05-13,"10:55:24",0,"DO_sat",NA
"1666","5338",1999-05-13,"10:55:24",0,"Redox_mV",306
"1667","5338",1999-05-13,"10:56:16",-0.3,"Temp_degC",7.62
"1668","5338",1999-05-13,"10:56:16",-0.3,"DO_mg.L",10.85
"1669","5338",1999-05-13,"10:56:16",-0.3,"SPC_mS.cm",24.2
"1670","5338",1999-05-13,"10:56:16",-0.3,"pH_hydro",8.67
"1671","5338",1999-05-13,"10:56:16",-0.3,"Sal_ppt",9.3
"1672","5338",1999-05-13,"10:56:16",-0.3,"DO_sat",NA
"1673","5338",1999-05-13,"10:56:16",-0.3,"Redox_mV",305
"1674","5338",1999-06-16,"13:25:12",0,"Temp_degC",25.08
"1675","5338",1999-06-16,"13:25:12",0,"DO_mg.L",4.58
"1676","5338",1999-06-16,"13:25:12",0,"SPC_mS.cm",25.3
"1677","5338",1999-06-16,"13:25:12",0,"pH_hydro",8.29
"1678","5338",1999-06-16,"13:25:12",0,"Sal_ppt",12.4
"1679","5338",1999-06-16,"13:25:12",0,"DO_sat",NA
"1680","5338",1999-06-16,"13:25:12",0,"Redox_mV",319
"1681","5338",1999-06-16,"13:27:14",-0.3,"Temp_degC",24.62
