"","Sample","Pond","Date","Julianday","Time","OH_mg.L","Na_perc","PCPN","PCPP","PNPP","CharacteristicID","ResultValue"
"75","950722","1A",1995-07-12,"193","14:00","0","0","7.1","118.7","16.7","NH3_union_mg.L",NA
"76","950722","1A",1995-07-12,"193","14:00","0","0","7.1","118.7","16.7","TN_mg.L","2.200"
"77","950722","1A",1995-07-12,"193","14:00","0","0","7.1","118.7","16.7","DN_mg.L","2.041"
"78","950722","1A",1995-07-12,"193","14:00","0","0","7.1","118.7","16.7","PN_mg.L","0.159"
"79","950722","1A",1995-07-12,"193","14:00","0","0","7.1","118.7","16.7","F_diss_mg.L","0.1"
"80","950722","1A",1995-07-12,"193","14:00","0","0","7.1","118.7","16.7","Alk_tot_mg.L","210"
"81","950722","1A",1995-07-12,"193","14:00","0","0","7.1","118.7","16.7","Alk_p_mg.L","0"
"82","950722","1A",1995-07-12,"193","14:00","0","0","7.1","118.7","16.7","pH","7.68"
"83","950722","1A",1995-07-12,"193","14:00","0","0","7.1","118.7","16.7","Hard_tot_mg.L","0"
"84","950722","1A",1995-07-12,"193","14:00","0","0","7.1","118.7","16.7","Hard_nonCO3_mg.L","0"
"85","950722","1A",1995-07-12,"193","14:00","0","0","7.1","118.7","16.7","Na_diss_mg.L","59.3"
"86","950722","1A",1995-07-12,"193","14:00","0","0","7.1","118.7","16.7","Mg_diss_mg.L","200"
"87","950722","1A",1995-07-12,"193","14:00","0","0","7.1","118.7","16.7","SiO2_mg.L","4.79"
"88","950722","1A",1995-07-12,"193","14:00","0","0","7.1","118.7","16.7","P_diss_ortho_mg.L","0.022"
"89","950722","1A",1995-07-12,"193","14:00","0","0","7.1","118.7","16.7","P_tot_mg.L","0.096"
"90","950722","1A",1995-07-12,"193","14:00","0","0","7.1","118.7","16.7","P_diss_mg.L","0.075"
"91","950722","1A",1995-07-12,"193","14:00","0","0","7.1","118.7","16.7","P_part_mg.L","0.021"
"92","950722","1A",1995-07-12,"193","14:00","0","0","7.1","118.7","16.7","SO4_diss_mg.L","1090"
"93","950722","1A",1995-07-12,"193","14:00","0","0","7.1","118.7","16.7","Cl_diss_mg.L","25"
"94","950722","1A",1995-07-12,"193","14:00","0","0","7.1","118.7","16.7","K_diss_mg.L","67.9"
"95","950722","1A",1995-07-12,"193","14:00","0","0","7.1","118.7","16.7","Ca_diss_mg.L","150"
"96","950722","1A",1995-07-12,"193","14:00","0","0","7.1","118.7","16.7","Chla_mg.L","16.5"
"97","950845","1A",1995-07-25,"206","10:40","0","0","10.2","214.3","21.0","TDS_mg.L","1797.8"
"98","950845","1A",1995-07-25,"206","10:40","0","0","10.2","214.3","21.0","Cond_uS.cm","2230"
"99","950845","1A",1995-07-25,"206","10:40","0","0","10.2","214.3","21.0","TOC_mg.L","40.70"
"100","950845","1A",1995-07-25,"206","10:40","0","0","10.2","214.3","21.0","DOC_mg.L","29.4"
"101","950845","1A",1995-07-25,"206","10:40","0","0","10.2","214.3","21.0","HCO3_mg.L",NA
"102","950845","1A",1995-07-25,"206","10:40","0","0","10.2","214.3","21.0","CO3_mg.L","0"
"103","950845","1A",1995-07-25,"206","10:40","0","0","10.2","214.3","21.0","FreeCO2_mg.L",NA
"104","950845","1A",1995-07-25,"206","10:40","0","0","10.2","214.3","21.0","POC_mg.L","11.3"
"105","950845","1A",1995-07-25,"206","10:40","0","0","10.2","214.3","21.0","NO3NO2_mg.L","L0.01!"
"106","950845","1A",1995-07-25,"206","10:40","0","0","10.2","214.3","21.0","NH3_tot_mg.L","0.137"
"107","950845","1A",1995-07-25,"206","10:40","0","0","10.2","214.3","21.0","NH3_union_mg.L",NA
"108","950845","1A",1995-07-25,"206","10:40","0","0","10.2","214.3","21.0","TN_mg.L","3.530"
"109","950845","1A",1995-07-25,"206","10:40","0","0","10.2","214.3","21.0","DN_mg.L","2.24"
"110","950845","1A",1995-07-25,"206","10:40","0","0","10.2","214.3","21.0","PN_mg.L","1.29"
"111","950845","1A",1995-07-25,"206","10:40","0","0","10.2","214.3","21.0","F_diss_mg.L","0.1"
"112","950845","1A",1995-07-25,"206","10:40","0","0","10.2","214.3","21.0","Alk_tot_mg.L","212"
"113","950845","1A",1995-07-25,"206","10:40","0","0","10.2","214.3","21.0","Alk_p_mg.L","0"
"114","950845","1A",1995-07-25,"206","10:40","0","0","10.2","214.3","21.0","pH","7.41"
"115","950845","1A",1995-07-25,"206","10:40","0","0","10.2","214.3","21.0","Hard_tot_mg.L","0"
"116","950845","1A",1995-07-25,"206","10:40","0","0","10.2","214.3","21.0","Hard_nonCO3_mg.L","0"
"117","950845","1A",1995-07-25,"206","10:40","0","0","10.2","214.3","21.0","Na_diss_mg.L","60.4"
"118","950845","1A",1995-07-25,"206","10:40","0","0","10.2","214.3","21.0","Mg_diss_mg.L","204"
"119","950845","1A",1995-07-25,"206","10:40","0","0","10.2","214.3","21.0","SiO2_mg.L","11.3"
"120","950845","1A",1995-07-25,"206","10:40","0","0","10.2","214.3","21.0","P_diss_ortho_mg.L","0.023"
"121","950845","1A",1995-07-25,"206","10:40","0","0","10.2","214.3","21.0","P_tot_mg.L","0.22"
"122","950845","1A",1995-07-25,"206","10:40","0","0","10.2","214.3","21.0","P_diss_mg.L","0.084"
"123","950845","1A",1995-07-25,"206","10:40","0","0","10.2","214.3","21.0","P_part_mg.L","0.136"
"124","950845","1A",1995-07-25,"206","10:40","0","0","10.2","214.3","21.0","SO4_diss_mg.L","1150"
"125","950845","1A",1995-07-25,"206","10:40","0","0","10.2","214.3","21.0","Cl_diss_mg.L","25.6"
"126","950845","1A",1995-07-25,"206","10:40","0","0","10.2","214.3","21.0","K_diss_mg.L","70.2"
"127","950845","1A",1995-07-25,"206","10:40","0","0","10.2","214.3","21.0","Ca_diss_mg.L","149"
"128","950845","1A",1995-07-25,"206","10:40","0","0","10.2","214.3","21.0","Chla_mg.L","12"
"129","951064","1A",1995-08-14,"226","13:10","0","0","10.1","279.1","27.7","TDS_mg.L","1734.09189"
"130","951064","1A",1995-08-14,"226","13:10","0","0","10.1","279.1","27.7","Cond_uS.cm","2220"
"131","951064","1A",1995-08-14,"226","13:10","0","0","10.1","279.1","27.7","TOC_mg.L","33.48"
"132","951064","1A",1995-08-14,"226","13:10","0","0","10.1","279.1","27.7","DOC_mg.L","29.8"
"133","951064","1A",1995-08-14,"226","13:10","0","0","10.1","279.1","27.7","HCO3_mg.L",NA
"134","951064","1A",1995-08-14,"226","13:10","0","0","10.1","279.1","27.7","CO3_mg.L","0"
"135","951064","1A",1995-08-14,"226","13:10","0","0","10.1","279.1","27.7","FreeCO2_mg.L",NA
"136","951064","1A",1995-08-14,"226","13:10","0","0","10.1","279.1","27.7","POC_mg.L","3.68"
"137","951064","1A",1995-08-14,"226","13:10","0","0","10.1","279.1","27.7","NO3NO2_mg.L","0.023"
"138","951064","1A",1995-08-14,"226","13:10","0","0","10.1","279.1","27.7","NH3_tot_mg.L","0.33"
"139","951064","1A",1995-08-14,"226","13:10","0","0","10.1","279.1","27.7","NH3_union_mg.L",NA
"140","951064","1A",1995-08-14,"226","13:10","0","0","10.1","279.1","27.7","TN_mg.L","2.866"
"141","951064","1A",1995-08-14,"226","13:10","0","0","10.1","279.1","27.7","DN_mg.L","2.44"
"142","951064","1A",1995-08-14,"226","13:10","0","0","10.1","279.1","27.7","PN_mg.L","0.426"
"143","951064","1A",1995-08-14,"226","13:10","0","0","10.1","279.1","27.7","F_diss_mg.L","0.1"
"144","951064","1A",1995-08-14,"226","13:10","0","0","10.1","279.1","27.7","Alk_tot_mg.L","210"
"145","951064","1A",1995-08-14,"226","13:10","0","0","10.1","279.1","27.7","Alk_p_mg.L","0"
"146","951064","1A",1995-08-14,"226","13:10","0","0","10.1","279.1","27.7","pH","7.5"
"147","951064","1A",1995-08-14,"226","13:10","0","0","10.1","279.1","27.7","Hard_tot_mg.L","0"
"148","951064","1A",1995-08-14,"226","13:10","0","0","10.1","279.1","27.7","Hard_nonCO3_mg.L","0"
"149","951064","1A",1995-08-14,"226","13:10","0","0","10.1","279.1","27.7","Na_diss_mg.L","56.2"
"150","951064","1A",1995-08-14,"226","13:10","0","0","10.1","279.1","27.7","Mg_diss_mg.L","204"
"151","951064","1A",1995-08-14,"226","13:10","0","0","10.1","279.1","27.7","SiO2_mg.L","6.99"
"152","951064","1A",1995-08-14,"226","13:10","0","0","10.1","279.1","27.7","P_diss_ortho_mg.L","0.052"
"153","951064","1A",1995-08-14,"226","13:10","0","0","10.1","279.1","27.7","P_tot_mg.L","0.143"
"154","951064","1A",1995-08-14,"226","13:10","0","0","10.1","279.1","27.7","P_diss_mg.L","0.109"
"155","951064","1A",1995-08-14,"226","13:10","0","0","10.1","279.1","27.7","P_part_mg.L","0.034"
"156","951064","1A",1995-08-14,"226","13:10","0","0","10.1","279.1","27.7","SO4_diss_mg.L","1100"
"157","951064","1A",1995-08-14,"226","13:10","0","0","10.1","279.1","27.7","Cl_diss_mg.L","24.8"
"158","951064","1A",1995-08-14,"226","13:10","0","0","10.1","279.1","27.7","K_diss_mg.L","70.9"
"159","951064","1A",1995-08-14,"226","13:10","0","0","10.1","279.1","27.7","Ca_diss_mg.L","145"
"160","951064","1A",1995-08-14,"226","13:10","0","0","10.1","279.1","27.7","Chla_mg.L","5.8"
"161","951245","1A",1995-08-28,"240","13:45","0","9.1","5.3","587.1","110.6","TDS_mg.L","1747.77"
"162","951245","1A",1995-08-28,"240","13:45","0","9.1","5.3","587.1","110.6","Cond_uS.cm","2250"
"163","951245","1A",1995-08-28,"240","13:45","0","9.1","5.3","587.1","110.6","TOC_mg.L","29.98"
"164","951245","1A",1995-08-28,"240","13:45","0","9.1","5.3","587.1","110.6","DOC_mg.L","29.3"
"165","951245","1A",1995-08-28,"240","13:45","0","9.1","5.3","587.1","110.6","HCO3_mg.L","246.2"
"166","951245","1A",1995-08-28,"240","13:45","0","9.1","5.3","587.1","110.6","CO3_mg.L","0"
"167","951245","1A",1995-08-28,"240","13:45","0","9.1","5.3","587.1","110.6","FreeCO2_mg.L","3.61"
"168","951245","1A",1995-08-28,"240","13:45","0","9.1","5.3","587.1","110.6","POC_mg.L","0.683"
"169","951245","1A",1995-08-28,"240","13:45","0","9.1","5.3","587.1","110.6","NO3NO2_mg.L","L0.01!"
"170","951245","1A",1995-08-28,"240","13:45","0","9.1","5.3","587.1","110.6","NH3_tot_mg.L","0.068"
"171","951245","1A",1995-08-28,"240","13:45","0","9.1","5.3","587.1","110.6","NH3_union_mg.L","0"
"172","951245","1A",1995-08-28,"240","13:45","0","9.1","5.3","587.1","110.6","TN_mg.L","2.310"
"173","951245","1A",1995-08-28,"240","13:45","0","9.1","5.3","587.1","110.6","DN_mg.L","2.16"
"174","951245","1A",1995-08-28,"240","13:45","0","9.1","5.3","587.1","110.6","PN_mg.L","0.15"
"175","951245","1A",1995-08-28,"240","13:45","0","9.1","5.3","587.1","110.6","F_diss_mg.L","0.09"
"176","951245","1A",1995-08-28,"240","13:45","0","9.1","5.3","587.1","110.6","Alk_tot_mg.L","202"
"177","951245","1A",1995-08-28,"240","13:45","0","9.1","5.3","587.1","110.6","Alk_p_mg.L","0"
"178","951245","1A",1995-08-28,"240","13:45","0","9.1","5.3","587.1","110.6","pH","8.03"
"179","951245","1A",1995-08-28,"240","13:45","0","9.1","5.3","587.1","110.6","Hard_tot_mg.L","1195.3"
"180","951245","1A",1995-08-28,"240","13:45","0","9.1","5.3","587.1","110.6","Hard_nonCO3_mg.L","993.3"
"181","951245","1A",1995-08-28,"240","13:45","0","9.1","5.3","587.1","110.6","Na_diss_mg.L","59"
"182","951245","1A",1995-08-28,"240","13:45","0","9.1","5.3","587.1","110.6","Mg_diss_mg.L","203"
"183","951245","1A",1995-08-28,"240","13:45","0","9.1","5.3","587.1","110.6","SiO2_mg.L","0.98"
"184","951245","1A",1995-08-28,"240","13:45","0","9.1","5.3","587.1","110.6","P_diss_ortho_mg.L","0.031"
"185","951245","1A",1995-08-28,"240","13:45","0","9.1","5.3","587.1","110.6","P_tot_mg.L","0.116"
"186","951245","1A",1995-08-28,"240","13:45","0","9.1","5.3","587.1","110.6","P_diss_mg.L","0.113"
"187","951245","1A",1995-08-28,"240","13:45","0","9.1","5.3","587.1","110.6","P_part_mg.L","0.003"
"188","951245","1A",1995-08-28,"240","13:45","0","9.1","5.3","587.1","110.6","SO4_diss_mg.L","1120"
"189","951245","1A",1995-08-28,"240","13:45","0","9.1","5.3","587.1","110.6","Cl_diss_mg.L","26.2"
"190","951245","1A",1995-08-28,"240","13:45","0","9.1","5.3","587.1","110.6","K_diss_mg.L","73.3"
"191","951245","1A",1995-08-28,"240","13:45","0","9.1","5.3","587.1","110.6","Ca_diss_mg.L","144"
"192","951245","1A",1995-08-28,"240","13:45","0","9.1","5.3","587.1","110.6","Chla_mg.L","13.1"
"193","951338","1A",1995-09-12,"255","12:40","0",NA,"7.3","26.8","3.7","TDS_mg.L",NA
"194","951338","1A",1995-09-12,"255","12:40","0",NA,"7.3","26.8","3.7","Cond_uS.cm",NA
"195","951338","1A",1995-09-12,"255","12:40","0",NA,"7.3","26.8","3.7","TOC_mg.L","30.82"
"196","951338","1A",1995-09-12,"255","12:40","0",NA,"7.3","26.8","3.7","DOC_mg.L","30.6"
"197","951338","1A",1995-09-12,"255","12:40","0",NA,"7.3","26.8","3.7","HCO3_mg.L",NA
"198","951338","1A",1995-09-12,"255","12:40","0",NA,"7.3","26.8","3.7","CO3_mg.L",NA
"199","951338","1A",1995-09-12,"255","12:40","0",NA,"7.3","26.8","3.7","FreeCO2_mg.L",NA
"200","951338","1A",1995-09-12,"255","12:40","0",NA,"7.3","26.8","3.7","POC_mg.L","0.218"
"201","951338","1A",1995-09-12,"255","12:40","0",NA,"7.3","26.8","3.7","NO3NO2_mg.L","L0.01!"
"202","951338","1A",1995-09-12,"255","12:40","0",NA,"7.3","26.8","3.7","NH3_tot_mg.L","0.114"
"203","951338","1A",1995-09-12,"255","12:40","0",NA,"7.3","26.8","3.7","NH3_union_mg.L","0"
"204","951338","1A",1995-09-12,"255","12:40","0",NA,"7.3","26.8","3.7","TN_mg.L","2.575"
"205","951338","1A",1995-09-12,"255","12:40","0",NA,"7.3","26.8","3.7","DN_mg.L","2.54"
"206","951338","1A",1995-09-12,"255","12:40","0",NA,"7.3","26.8","3.7","PN_mg.L","0.035"
"207","951338","1A",1995-09-12,"255","12:40","0",NA,"7.3","26.8","3.7","F_diss_mg.L",NA
"208","951338","1A",1995-09-12,"255","12:40","0",NA,"7.3","26.8","3.7","Alk_tot_mg.L",NA
"209","951338","1A",1995-09-12,"255","12:40","0",NA,"7.3","26.8","3.7","Alk_p_mg.L",NA
"210","951338","1A",1995-09-12,"255","12:40","0",NA,"7.3","26.8","3.7","pH",NA
"211","951338","1A",1995-09-12,"255","12:40","0",NA,"7.3","26.8","3.7","Hard_tot_mg.L",NA
"212","951338","1A",1995-09-12,"255","12:40","0",NA,"7.3","26.8","3.7","Hard_nonCO3_mg.L",NA
"213","951338","1A",1995-09-12,"255","12:40","0",NA,"7.3","26.8","3.7","Na_diss_mg.L",NA
"214","951338","1A",1995-09-12,"255","12:40","0",NA,"7.3","26.8","3.7","Mg_diss_mg.L",NA
"215","951338","1A",1995-09-12,"255","12:40","0",NA,"7.3","26.8","3.7","SiO2_mg.L",NA
"216","951338","1A",1995-09-12,"255","12:40","0",NA,"7.3","26.8","3.7","P_diss_ortho_mg.L","0.055"
"217","951338","1A",1995-09-12,"255","12:40","0",NA,"7.3","26.8","3.7","P_tot_mg.L","0.131"
"218","951338","1A",1995-09-12,"255","12:40","0",NA,"7.3","26.8","3.7","P_diss_mg.L","0.11"
"219","951338","1A",1995-09-12,"255","12:40","0",NA,"7.3","26.8","3.7","P_part_mg.L","0.021"
"220","951338","1A",1995-09-12,"255","12:40","0",NA,"7.3","26.8","3.7","SO4_diss_mg.L",NA
"221","951338","1A",1995-09-12,"255","12:40","0",NA,"7.3","26.8","3.7","Cl_diss_mg.L",NA
"222","951338","1A",1995-09-12,"255","12:40","0",NA,"7.3","26.8","3.7","K_diss_mg.L",NA
"223","951338","1A",1995-09-12,"255","12:40","0",NA,"7.3","26.8","3.7","Ca_diss_mg.L",NA
"224","951338","1A",1995-09-12,"255","12:40","0",NA,"7.3","26.8","3.7","Chla_mg.L","2.9"
"225","951825","1A",1995-10-17,"290","11:40","0",NA,"6.9","63.5","9.2","TDS_mg.L",NA
"226","951825","1A",1995-10-17,"290","11:40","0",NA,"6.9","63.5","9.2","Cond_uS.cm",NA
"227","951825","1A",1995-10-17,"290","11:40","0",NA,"6.9","63.5","9.2","TOC_mg.L","30.67"
"228","951825","1A",1995-10-17,"290","11:40","0",NA,"6.9","63.5","9.2","DOC_mg.L","30"
"229","951825","1A",1995-10-17,"290","11:40","0",NA,"6.9","63.5","9.2","HCO3_mg.L",NA
"230","951825","1A",1995-10-17,"290","11:40","0",NA,"6.9","63.5","9.2","CO3_mg.L",NA
"231","951825","1A",1995-10-17,"290","11:40","0",NA,"6.9","63.5","9.2","FreeCO2_mg.L",NA
"232","951825","1A",1995-10-17,"290","11:40","0",NA,"6.9","63.5","9.2","POC_mg.L","0.665"
"233","951825","1A",1995-10-17,"290","11:40","0",NA,"6.9","63.5","9.2","NO3NO2_mg.L","0.034"
"234","951825","1A",1995-10-17,"290","11:40","0",NA,"6.9","63.5","9.2","NH3_tot_mg.L","0.109"
"235","951825","1A",1995-10-17,"290","11:40","0",NA,"6.9","63.5","9.2","NH3_union_mg.L","0"
"236","951825","1A",1995-10-17,"290","11:40","0",NA,"6.9","63.5","9.2","TN_mg.L","2.702"
"237","951825","1A",1995-10-17,"290","11:40","0",NA,"6.9","63.5","9.2","DN_mg.L","2.59"
"238","951825","1A",1995-10-17,"290","11:40","0",NA,"6.9","63.5","9.2","PN_mg.L","0.112"
"239","951825","1A",1995-10-17,"290","11:40","0",NA,"6.9","63.5","9.2","F_diss_mg.L",NA
"240","951825","1A",1995-10-17,"290","11:40","0",NA,"6.9","63.5","9.2","Alk_tot_mg.L",NA
"241","951825","1A",1995-10-17,"290","11:40","0",NA,"6.9","63.5","9.2","Alk_p_mg.L",NA
"242","951825","1A",1995-10-17,"290","11:40","0",NA,"6.9","63.5","9.2","pH",NA
"243","951825","1A",1995-10-17,"290","11:40","0",NA,"6.9","63.5","9.2","Hard_tot_mg.L",NA
"244","951825","1A",1995-10-17,"290","11:40","0",NA,"6.9","63.5","9.2","Hard_nonCO3_mg.L",NA
"245","951825","1A",1995-10-17,"290","11:40","0",NA,"6.9","63.5","9.2","Na_diss_mg.L",NA
"246","951825","1A",1995-10-17,"290","11:40","0",NA,"6.9","63.5","9.2","Mg_diss_mg.L",NA
"247","951825","1A",1995-10-17,"290","11:40","0",NA,"6.9","63.5","9.2","SiO2_mg.L",NA
"248","951825","1A",1995-10-17,"290","11:40","0",NA,"6.9","63.5","9.2","P_diss_ortho_mg.L","0.024"
"249","951825","1A",1995-10-17,"290","11:40","0",NA,"6.9","63.5","9.2","P_tot_mg.L","0.107"
"250","951825","1A",1995-10-17,"290","11:40","0",NA,"6.9","63.5","9.2","P_diss_mg.L","0.08"
"251","951825","1A",1995-10-17,"290","11:40","0",NA,"6.9","63.5","9.2","P_part_mg.L","0.027"
"252","951825","1A",1995-10-17,"290","11:40","0",NA,"6.9","63.5","9.2","SO4_diss_mg.L",NA
"253","951825","1A",1995-10-17,"290","11:40","0",NA,"6.9","63.5","9.2","Cl_diss_mg.L",NA
"254","951825","1A",1995-10-17,"290","11:40","0",NA,"6.9","63.5","9.2","K_diss_mg.L",NA
