DatasetName,MonitoringLocationID,MonitoringLocationName,MonitoringLocationLatitude,MonitoringLocationLongitude,MonitoringLocationHorizontalCoordinateReferenceSystem,MonitoringLocationHorizontalAccuracyMeasure,MonitoringLocationHorizontalAccuracyUnit,MonitoringLocationType,ActivityType,ActivityMediaName,ActivityStartDate,ActivityStartTime,ActivityEndDate,ActivityEndTime,ActivityDepthHeightMeasure,ActivityDepthHeightUnit,SampleCollectionEquipmentName,CharacteristicName,MethodSpeciation,ResultSampleFraction,ResultValue,ResultUnit,ResultValueType,ResultDetectionCondition,ResultDetectionQuantitationLimitMeasure,ResultDetectionQuantitationLimitUnit,ResultDetectionQuantitationLimitType,ResultStatusID,ResultComment,ResultAnalyticalMethodID,ResultAnalyticalMethodContext,ResultAnalyticalMethodName,AnalysisStartDate,AnalysisStartTime,AnalysisStartTimeZone,LaboratoryName,LaboratorySampleID
St. Denis National Wildlife Area,103,103,52.209389,-106.083807,NAD83,,,Wetland,Sample-Routine,Surface Water,2014-08-11,,,,,,,Nitrate,as N,"Filtered, lab",0.715,mg/L,Actual,,0.0073,mg/L,Method Detection Level,,two different dates labelled in the chem files; NA,"1081: F, Cl, Nitrate, Sulphate",ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,103,103,52.209389,-106.083807,NAD83,,,Wetland,Sample-Routine,Surface Water,2014-08-11,,,,,,,Soluble Reactive Phosphorus (SRP),as P,"Filtered, lab",0.6025,mg/L,Actual,,0.00567,mg/L,Method Detection Level,,two different dates labelled in the chem files; NA,1191: Phosphorus,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,103,103,52.209389,-106.083807,NAD83,,,Wetland,Sample-Routine,Surface Water,2014-08-11,,,,,,,Sulfate,,"Filtered, lab",522.5525,mg/L,Actual,,1.015,mg/L,Method Detection Level,,two different dates labelled in the chem files; NA,"1081: F, Cl, Nitrate, Sulphate",ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,103,103,52.209389,-106.083807,NAD83,,,Wetland,Sample-Routine,Surface Water,2014-08-11,,,,,,,"Total Nitrogen, mixed forms",as N,"Filtered, lab",,,Actual,Not Reported,0.0447,mg/L,Method Detection Level,,two different dates labelled in the chem files; NA,1151: Nitrogen,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,103,103,52.209389,-106.083807,NAD83,,,Wetland,Sample-Routine,Surface Water,2014-08-11,,,,,,,"Total Nitrogen, mixed forms",as N,Unfiltered,,,Actual,Not Reported,0.0447,mg/L,Method Detection Level,,two different dates labelled in the chem files; NA,1151: Nitrogen,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,103,103,52.209389,-106.083807,NAD83,,,Wetland,Sample-Routine,Surface Water,2014-08-11,,,,,,,"Total Phosphorus, mixed forms",as P,"Filtered, lab",0.714,mg/L,Actual,,0.0041,mg/L,Method Detection Level,,two different dates labelled in the chem files; NA,1191: Phosphorus,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,103,103,52.209389,-106.083807,NAD83,,,Wetland,Sample-Routine,Surface Water,2014-08-11,,,,,,,"Total Phosphorus, mixed forms",as P,"Filtered, lab",,,Actual,Not Reported,0.00567,mg/L,Method Detection Level,,two different dates labelled in the chem files; NA,1191: Phosphorus,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,103,103,52.209389,-106.083807,NAD83,,,Wetland,Sample-Routine,Surface Water,2014-08-11,,,,,,,"Total Phosphorus, mixed forms",as P,Unfiltered,0.8375,mg/L,Actual,,0.0041,mg/L,Method Detection Level,,two different dates labelled in the chem files; NA,1191: Phosphorus,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,105,105,52.20744,-106.083172,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2014-08-11,,,,,,,Conductivity,,,717,uS/cm,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,105,105,52.20744,-106.083172,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2014-08-11,,,,,,,Dissolved oxygen (DO),,,,,Actual,Not Reported,,,,,,,,,,,,,
St. Denis National Wildlife Area,105,105,52.20744,-106.083172,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2014-08-11,,,,,,,"Temperature, water",,,17.9,deg C,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,105,105,52.20744,-106.083172,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2014-08-11,,,,,,,pH,,,,,Actual,Not Reported,,,,,,,,,,,,,
St. Denis National Wildlife Area,105,105,52.20744,-106.083172,NAD83,,,Wetland,Sample-Routine,Surface Water,2014-08-11,,,,,,,"1-(3,4-dichlorophenyl)-3-methyl urea",,,,,Actual,Not Reported,0.0202,mg/L,Method Detection Level,,,,,Hisotrical method not provided,,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,105,105,52.20744,-106.083172,NAD83,,,Wetland,Sample-Routine,Surface Water,2014-08-11,,,,,,,"Alkalinity, total",,,,,Actual,Not Reported,3.16,mg/L,Method Detection Level,,,"1001: Alkalinity, pH, Conductivity",ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,105,105,52.20744,-106.083172,NAD83,,,Wetland,Sample-Routine,Surface Water,2014-08-11,,,,,,,Ammonia,as NH3,"Filtered, lab",0.601,mg/L,Actual,,0.021,mg/L,Method Detection Level,,,1161: Ammonia,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,105,105,52.20744,-106.083172,NAD83,,,Wetland,Sample-Routine,Surface Water,2014-08-11,,,,,,,"Chlorophyll a, pheophytin correction unspecified",,"Filtered, lab",58.857,mg/L,Actual,,,,,,,1100: Chlorophyll,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,105,105,52.20744,-106.083172,NAD83,,,Wetland,Sample-Routine,Surface Water,2014-08-11,,,,,,,Delta oxygen-18/oxygen-16,of H2O,,-8.54,per mil VSMOW,Actual,,,,,,,,,Historical method not provided ,,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,105,105,52.20744,-106.083172,NAD83,,,Wetland,Sample-Routine,Surface Water,2014-08-11,,,,,,,"Deuterium, delta",of H2O,,-90.69,per mil VSMOW,Actual,,,,,,,,,Historical method not provided ,,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,105,105,52.20744,-106.083172,NAD83,,,Wetland,Sample-Routine,Surface Water,2014-08-11,,,,,,,Nitrate,as N,"Filtered, lab",,,Actual,Not Reported,0.0073,mg/L,Method Detection Level,,,"1081: F, Cl, Nitrate, Sulphate",ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,105,105,52.20744,-106.083172,NAD83,,,Wetland,Sample-Routine,Surface Water,2014-08-11,,,,,,,Soluble Reactive Phosphorus (SRP),as P,"Filtered, lab",1.728,mg/L,Actual,,0.00567,mg/L,Method Detection Level,,,1191: Phosphorus,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,105,105,52.20744,-106.083172,NAD83,,,Wetland,Sample-Routine,Surface Water,2014-08-11,,,,,,,Sulfate,,"Filtered, lab",9.475,mg/L,Actual,,1.015,mg/L,Method Detection Level,,,"1081: F, Cl, Nitrate, Sulphate",ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,105,105,52.20744,-106.083172,NAD83,,,Wetland,Sample-Routine,Surface Water,2014-08-11,,,,,,,"Total Nitrogen, mixed forms",as N,"Filtered, lab",,,Actual,Not Reported,0.0447,mg/L,Method Detection Level,,,1151: Nitrogen,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,105,105,52.20744,-106.083172,NAD83,,,Wetland,Sample-Routine,Surface Water,2014-08-11,,,,,,,"Total Nitrogen, mixed forms",as N,Unfiltered,,,Actual,Not Reported,0.0447,mg/L,Method Detection Level,,,1151: Nitrogen,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,105,105,52.20744,-106.083172,NAD83,,,Wetland,Sample-Routine,Surface Water,2014-08-11,,,,,,,"Total Phosphorus, mixed forms",as P,"Filtered, lab",0.924,mg/L,Actual,,0.0041,mg/L,Method Detection Level,,,1191: Phosphorus,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,105,105,52.20744,-106.083172,NAD83,,,Wetland,Sample-Routine,Surface Water,2014-08-11,,,,,,,"Total Phosphorus, mixed forms",as P,"Filtered, lab",,,Actual,Not Reported,0.00567,mg/L,Method Detection Level,,,1191: Phosphorus,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,105,105,52.20744,-106.083172,NAD83,,,Wetland,Sample-Routine,Surface Water,2014-08-11,,,,,,,"Total Phosphorus, mixed forms",as P,Unfiltered,0.986,mg/L,Actual,,0.0041,mg/L,Method Detection Level,,,1191: Phosphorus,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,106,106,52.20701,-106.085601,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2014-08-11,,,,,,,Conductivity,,,529,uS/cm,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,106,106,52.20701,-106.085601,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2014-08-11,,,,,,,Dissolved oxygen (DO),,,,,Actual,Not Reported,,,,,,,,,,,,,
St. Denis National Wildlife Area,106,106,52.20701,-106.085601,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2014-08-11,,,,,,,"Temperature, water",,,22.3,deg C,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,106,106,52.20701,-106.085601,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2014-08-11,,,,,,,pH,,,,,Actual,Not Reported,,,,,,,,,,,,,
St. Denis National Wildlife Area,106,106,52.20701,-106.085601,NAD83,,,Wetland,Sample-Routine,Surface Water,2014-08-11,,,,,,,"1-(3,4-dichlorophenyl)-3-methyl urea",,,,,Actual,Not Reported,0.0202,mg/L,Method Detection Level,,,,,Hisotrical method not provided,,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,106,106,52.20701,-106.085601,NAD83,,,Wetland,Sample-Routine,Surface Water,2014-08-11,,,,,,,"Alkalinity, total",,,,,Actual,Not Reported,3.16,mg/L,Method Detection Level,,,"1001: Alkalinity, pH, Conductivity",ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,106,106,52.20701,-106.085601,NAD83,,,Wetland,Sample-Routine,Surface Water,2014-08-11,,,,,,,Ammonia,as NH3,"Filtered, lab",0.026,mg/L,Actual,,0.021,mg/L,Method Detection Level,,,1161: Ammonia,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,106,106,52.20701,-106.085601,NAD83,,,Wetland,Sample-Routine,Surface Water,2014-08-11,,,,,,,"Chlorophyll a, pheophytin correction unspecified",,"Filtered, lab",65.488,mg/L,Actual,,,,,,,1100: Chlorophyll,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,106,106,52.20701,-106.085601,NAD83,,,Wetland,Sample-Routine,Surface Water,2014-08-11,,,,,,,Delta oxygen-18/oxygen-16,of H2O,,,,Actual,Not Reported,,,,,,,,Historical method not provided ,,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,106,106,52.20701,-106.085601,NAD83,,,Wetland,Sample-Routine,Surface Water,2014-08-11,,,,,,,"Deuterium, delta",of H2O,,,,Actual,Not Reported,,,,,,,,Historical method not provided ,,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,106,106,52.20701,-106.085601,NAD83,,,Wetland,Sample-Routine,Surface Water,2014-08-11,,,,,,,Nitrate,as N,"Filtered, lab",1.327,mg/L,Actual,,0.0073,mg/L,Method Detection Level,,,"1081: F, Cl, Nitrate, Sulphate",ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,106,106,52.20701,-106.085601,NAD83,,,Wetland,Sample-Routine,Surface Water,2014-08-11,,,,,,,Soluble Reactive Phosphorus (SRP),as P,"Filtered, lab",1.327,mg/L,Actual,,0.00567,mg/L,Method Detection Level,,,1191: Phosphorus,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,106,106,52.20701,-106.085601,NAD83,,,Wetland,Sample-Routine,Surface Water,2014-08-11,,,,,,,Sulfate,,"Filtered, lab",7.645,mg/L,Actual,,1.015,mg/L,Method Detection Level,,,"1081: F, Cl, Nitrate, Sulphate",ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,106,106,52.20701,-106.085601,NAD83,,,Wetland,Sample-Routine,Surface Water,2014-08-11,,,,,,,"Total Nitrogen, mixed forms",as N,"Filtered, lab",,,Actual,Not Reported,0.0447,mg/L,Method Detection Level,,,1151: Nitrogen,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,106,106,52.20701,-106.085601,NAD83,,,Wetland,Sample-Routine,Surface Water,2014-08-11,,,,,,,"Total Nitrogen, mixed forms",as N,Unfiltered,,,Actual,Not Reported,0.0447,mg/L,Method Detection Level,,,1151: Nitrogen,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,106,106,52.20701,-106.085601,NAD83,,,Wetland,Sample-Routine,Surface Water,2014-08-11,,,,,,,"Total Phosphorus, mixed forms",as P,"Filtered, lab",0.585,mg/L,Actual,,0.0041,mg/L,Method Detection Level,,,1191: Phosphorus,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,106,106,52.20701,-106.085601,NAD83,,,Wetland,Sample-Routine,Surface Water,2014-08-11,,,,,,,"Total Phosphorus, mixed forms",as P,"Filtered, lab",,,Actual,Not Reported,0.00567,mg/L,Method Detection Level,,,1191: Phosphorus,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,106,106,52.20701,-106.085601,NAD83,,,Wetland,Sample-Routine,Surface Water,2014-08-11,,,,,,,"Total Phosphorus, mixed forms",as P,Unfiltered,0.856,mg/L,Actual,,0.0041,mg/L,Method Detection Level,,,1191: Phosphorus,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,106A,106A,52.20701,-106.085601,NAD83,25,m,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2014-08-11,,,,,,,Conductivity,,,,,Actual,Not Reported,,,,,No A pond listed just 106 in field ntoes; NA,,,,,,,,
St. Denis National Wildlife Area,106A,106A,52.20701,-106.085601,NAD83,25,m,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2014-08-11,,,,,,,Dissolved oxygen (DO),,,,,Actual,Not Reported,,,,,No A pond listed just 106 in field ntoes; NA,,,,,,,,
St. Denis National Wildlife Area,106A,106A,52.20701,-106.085601,NAD83,25,m,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2014-08-11,,,,,,,"Temperature, water",,,,,Actual,Not Reported,,,,,No A pond listed just 106 in field ntoes; NA,,,,,,,,
St. Denis National Wildlife Area,106A,106A,52.20701,-106.085601,NAD83,25,m,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2014-08-11,,,,,,,pH,,,,,Actual,Not Reported,,,,,No A pond listed just 106 in field ntoes; NA,,,,,,,,
St. Denis National Wildlife Area,106A,106A,52.20701,-106.085601,NAD83,25,m,Wetland,Sample-Routine,Surface Water,2014-08-11,,,,,,,"1-(3,4-dichlorophenyl)-3-methyl urea",,,,,Actual,Not Reported,0.0202,mg/L,Method Detection Level,,No A pond listed just 106 in field ntoes; NA,,,Hisotrical method not provided,,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,106A,106A,52.20701,-106.085601,NAD83,25,m,Wetland,Sample-Routine,Surface Water,2014-08-11,,,,,,,"Alkalinity, total",,,,,Actual,Not Reported,3.16,mg/L,Method Detection Level,,No A pond listed just 106 in field ntoes; NA,"1001: Alkalinity, pH, Conductivity",ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,106A,106A,52.20701,-106.085601,NAD83,25,m,Wetland,Sample-Routine,Surface Water,2014-08-11,,,,,,,Ammonia,as NH3,"Filtered, lab",,,Actual,Not Reported,0.021,mg/L,Method Detection Level,,No A pond listed just 106 in field ntoes; NA,1161: Ammonia,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,106A,106A,52.20701,-106.085601,NAD83,25,m,Wetland,Sample-Routine,Surface Water,2014-08-11,,,,,,,"Chlorophyll a, pheophytin correction unspecified",,"Filtered, lab",,,Actual,Not Reported,,,,,No A pond listed just 106 in field ntoes; NA,1100: Chlorophyll,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,106A,106A,52.20701,-106.085601,NAD83,25,m,Wetland,Sample-Routine,Surface Water,2014-08-11,,,,,,,Delta oxygen-18/oxygen-16,of H2O,,-8.75,per mil VSMOW,Actual,,,,,,No A pond listed just 106 in field ntoes; NA,,,Historical method not provided ,,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,106A,106A,52.20701,-106.085601,NAD83,25,m,Wetland,Sample-Routine,Surface Water,2014-08-11,,,,,,,"Deuterium, delta",of H2O,,-81.64,per mil VSMOW,Actual,,,,,,No A pond listed just 106 in field ntoes; NA,,,Historical method not provided ,,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,106A,106A,52.20701,-106.085601,NAD83,25,m,Wetland,Sample-Routine,Surface Water,2014-08-11,,,,,,,Nitrate,as N,"Filtered, lab",,,Actual,Not Reported,0.0073,mg/L,Method Detection Level,,No A pond listed just 106 in field ntoes; NA,"1081: F, Cl, Nitrate, Sulphate",ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,106A,106A,52.20701,-106.085601,NAD83,25,m,Wetland,Sample-Routine,Surface Water,2014-08-11,,,,,,,Soluble Reactive Phosphorus (SRP),as P,"Filtered, lab",,,Actual,Not Reported,0.00567,mg/L,Method Detection Level,,No A pond listed just 106 in field ntoes; NA,1191: Phosphorus,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,106A,106A,52.20701,-106.085601,NAD83,25,m,Wetland,Sample-Routine,Surface Water,2014-08-11,,,,,,,Sulfate,,"Filtered, lab",,,Actual,Not Reported,1.015,mg/L,Method Detection Level,,No A pond listed just 106 in field ntoes; NA,"1081: F, Cl, Nitrate, Sulphate",ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,106A,106A,52.20701,-106.085601,NAD83,25,m,Wetland,Sample-Routine,Surface Water,2014-08-11,,,,,,,"Total Nitrogen, mixed forms",as N,"Filtered, lab",,,Actual,Not Reported,0.0447,mg/L,Method Detection Level,,No A pond listed just 106 in field ntoes; NA,1151: Nitrogen,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,106A,106A,52.20701,-106.085601,NAD83,25,m,Wetland,Sample-Routine,Surface Water,2014-08-11,,,,,,,"Total Nitrogen, mixed forms",as N,Unfiltered,,,Actual,Not Reported,0.0447,mg/L,Method Detection Level,,No A pond listed just 106 in field ntoes; NA,1151: Nitrogen,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,106A,106A,52.20701,-106.085601,NAD83,25,m,Wetland,Sample-Routine,Surface Water,2014-08-11,,,,,,,"Total Phosphorus, mixed forms",as P,"Filtered, lab",,,Actual,Not Reported,0.0041,mg/L,Method Detection Level,,No A pond listed just 106 in field ntoes; NA,1191: Phosphorus,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,106A,106A,52.20701,-106.085601,NAD83,25,m,Wetland,Sample-Routine,Surface Water,2014-08-11,,,,,,,"Total Phosphorus, mixed forms",as P,"Filtered, lab",,,Actual,Not Reported,0.00567,mg/L,Method Detection Level,,No A pond listed just 106 in field ntoes; NA,1191: Phosphorus,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,106A,106A,52.20701,-106.085601,NAD83,25,m,Wetland,Sample-Routine,Surface Water,2014-08-11,,,,,,,"Total Phosphorus, mixed forms",as P,Unfiltered,,,Actual,Not Reported,0.0041,mg/L,Method Detection Level,,No A pond listed just 106 in field ntoes; NA,1191: Phosphorus,ENV/CANADA,"Historical method not provided, but based on listed ENV/CANADA method",,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,106B,106B,52.20701,-106.085601,NAD83,25,m,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2014-08-11,,,,,,,Conductivity,,,,,Actual,Not Reported,,,,,No B pond listed just 106 in field notes; NA,,,,,,,,
St. Denis National Wildlife Area,106B,106B,52.20701,-106.085601,NAD83,25,m,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2014-08-11,,,,,,,Dissolved oxygen (DO),,,,,Actual,Not Reported,,,,,No B pond listed just 106 in field notes; NA,,,,,,,,
